duration,nr.employed,pdays,was_contacted_before_yes,poutcome_success,euribor3m,emp.var.rate,previous,poutcome_nonexistent,contact_telephone,month_mar,month_oct,cons.price.idx,month_sep,month_may,job_student,default_unknown,job_retired,month_dec,job_blue-collar,campaign,cons.conf.idx,marital_single,education_university.degree,education_basic.9y,marital_married,age,job_services,y
106,5191.0,999,0,0,4.855,1.1,0,1,1,0,0,93.994,0,1,0,0,0,0,0,1,-36.4,1,0,0,0,50,1,0
150,5099.1,999,0,0,1.313,-1.8,0,1,0,0,0,92.893,0,1,0,0,0,0,0,2,-46.2,1,1,0,0,39,0,0
137,5191.0,999,0,0,4.856,1.1,0,1,1,0,0,93.994,0,1,0,0,0,0,0,1,-36.4,0,1,0,1,50,0,0
124,5099.1,999,0,0,1.25,-1.8,1,0,0,0,0,92.893,0,1,0,1,0,0,1,1,-46.2,0,0,0,1,39,0,0
259,5099.1,999,0,0,1.25,-1.8,0,1,0,0,0,92.893,0,1,0,1,0,0,1,3,-46.2,1,0,0,0,51,0,0
93,5191.0,999,0,0,4.855,1.1,0,1,1,0,0,93.994,0,1,0,0,0,0,0,2,-36.4,1,0,0,0,56,0,0
833,5228.1,999,0,0,4.864,1.4,0,1,1,0,0,94.465,0,0,0,1,0,0,0,2,-41.8,0,0,0,1,32,1,0
259,5191.0,999,0,0,4.858,1.1,0,1,1,0,0,93.994,0,1,0,0,0,0,0,3,-36.4,0,0,0,0,52,0,0
554,5228.1,999,0,0,4.962,1.4,0,1,1,0,0,93.918,0,0,0,1,1,0,0,3,-42.7,0,0,0,1,55,0,0
90,5191.0,999,0,0,4.855,1.1,0,1,1,0,0,93.994,0,1,0,0,0,0,0,2,-36.4,0,0,0,1,36,0,0
431,5099.1,999,0,0,1.244,-1.8,0,1,0,0,0,92.893,0,1,0,0,0,0,0,1,-46.2,0,0,0,0,46,0,1
67,5228.1,999,0,0,4.866,1.4,0,1,1,0,0,94.465,0,0,0,0,0,0,0,1,-41.8,1,0,0,0,30,0,0
574,5099.1,999,0,0,1.365,-1.8,0,1,0,0,0,93.075,0,0,0,0,0,0,0,1,-47.1,0,0,0,1,37,0,1
1567,5228.1,999,0,0,4.967,1.4,0,1,1,0,0,94.465,0,0,0,1,0,0,1,2,-41.8,0,0,1,1,36,0,0
204,5228.1,999,0,0,4.962,1.4,0,1,0,0,0,93.918,0,0,0,0,0,0,0,1,-42.7,0,0,0,1,42,0,0
216,5228.1,999,0,0,4.968,1.4,0,1,0,0,0,93.918,0,0,0,0,0,0,0,2,-42.7,0,0,0,1,39,1,0
91,5228.1,999,0,0,4.96,1.4,0,1,0,0,0,93.918,0,0,0,1,1,0,0,4,-42.7,0,0,0,1,59,0,0
219,5099.1,999,0,0,1.405,-1.8,0,1,0,0,0,93.075,0,0,0,1,0,0,0,1,-47.1,0,0,0,1,35,1,0
500,5228.1,999,0,0,4.961,1.4,0,1,1,0,0,94.465,0,0,0,0,0,0,0,2,-41.8,0,0,0,1,42,0,1
188,5228.1,999,0,0,4.864,1.4,0,1,1,0,0,94.465,0,0,0,0,0,0,1,5,-41.8,0,0,0,1,49,0,0
106,5228.1,999,0,0,4.957,1.4,0,1,0,0,0,93.918,0,0,0,0,0,0,1,1,-42.7,1,0,1,0,22,0,0
47,5228.1,999,0,0,4.959,1.4,0,1,1,0,0,94.465,0,0,0,1,0,0,1,7,-41.8,0,0,1,1,47,0,0
113,5099.1,999,0,0,1.327,-1.8,0,1,0,0,0,92.893,0,1,0,1,0,0,0,2,-46.2,0,0,0,1,51,1,0
484,5195.8,999,0,0,4.021,-0.1,0,1,0,0,0,93.2,0,0,0,0,0,0,0,1,-42.0,1,0,0,0,29,0,0
700,5099.1,999,0,0,1.291,-1.8,0,1,0,0,0,92.893,0,1,1,0,0,0,0,3,-46.2,1,1,0,0,25,0,0
491,5099.1,999,0,0,1.281,-1.8,0,1,0,0,0,92.893,0,1,0,1,0,0,0,2,-46.2,0,0,0,1,49,0,0
188,5076.2,999,0,0,0.879,-2.9,0,1,0,0,0,92.201,0,0,1,0,0,0,0,1,-31.4,1,0,0,0,28,0,0
715,5099.1,999,0,0,1.405,-1.8,1,0,0,0,0,93.075,0,0,0,0,0,0,0,2,-47.1,0,0,0,0,38,0,1
84,5228.1,999,0,0,4.961,1.4,0,1,1,0,0,94.465,0,0,0,1,0,0,1,3,-41.8,0,0,0,1,41,0,0
210,5228.1,999,0,0,4.963,1.4,0,1,0,0,0,93.444,0,0,0,0,0,0,0,1,-36.1,0,0,0,1,41,0,0
298,5099.1,999,0,0,1.299,-1.8,2,0,0,0,0,92.893,0,1,0,0,0,0,0,2,-46.2,1,0,0,0,26,1,0
238,4991.6,3,1,1,0.723,-1.7,3,0,0,0,0,94.055,0,0,0,0,0,0,0,6,-39.8,0,0,0,1,29,0,0
130,5228.1,999,0,0,4.961,1.4,0,1,1,0,0,94.465,0,0,0,0,0,0,1,2,-41.8,0,0,1,1,42,0,0
172,4991.6,3,1,1,0.904,-1.7,6,0,0,0,0,94.027,0,0,0,0,0,0,0,3,-38.3,0,1,0,0,48,0,1
127,5191.0,999,0,0,4.858,1.1,0,1,1,0,0,93.994,0,1,0,0,0,0,0,2,-36.4,0,0,0,1,38,0,0
250,5228.1,999,0,0,4.962,1.4,0,1,0,0,0,93.918,0,0,0,0,0,0,1,5,-42.7,0,0,1,1,31,0,0
448,5228.1,999,0,0,4.968,1.4,0,1,0,0,0,93.444,0,0,0,0,0,0,0,1,-36.1,1,1,0,0,35,0,0
122,5017.5,3,1,1,0.714,-3.4,2,0,0,0,0,92.649,0,0,0,0,0,0,0,1,-30.1,1,1,0,0,29,0,1
249,5228.1,999,0,0,4.962,1.4,0,1,1,0,0,94.465,0,0,0,0,0,0,0,5,-41.8,1,1,0,0,28,0,0
111,5228.1,999,0,0,4.965,1.4,0,1,0,0,0,93.444,0,0,0,1,0,0,1,1,-36.1,0,0,0,1,54,0,0
207,5228.1,999,0,0,4.963,1.4,0,1,0,0,0,93.444,0,0,0,0,0,0,0,3,-36.1,0,0,0,1,35,0,0
348,5017.5,999,0,0,0.743,-3.4,0,1,0,0,1,92.431,0,0,0,0,1,0,0,1,-26.9,0,1,0,1,77,0,1
76,5099.1,999,0,0,1.405,-1.8,0,1,0,0,0,93.075,0,0,0,0,0,0,0,4,-47.1,0,1,0,1,39,0,0
48,5228.1,999,0,0,4.962,1.4,0,1,1,0,0,94.465,0,0,0,0,0,0,0,10,-41.8,0,0,0,1,43,0,0
85,5228.1,999,0,0,4.961,1.4,0,1,1,0,0,94.465,0,0,0,1,0,0,1,1,-41.8,0,0,0,1,51,0,0
1187,5191.0,999,0,0,4.855,1.1,0,1,1,0,0,93.994,0,1,0,0,0,0,0,2,-36.4,0,0,0,1,37,1,0
167,5076.2,999,0,0,1.029,-2.9,0,1,1,0,0,92.469,0,0,0,0,0,0,0,1,-33.6,1,1,0,0,28,0,0
47,5228.1,999,0,0,4.964,1.4,0,1,0,0,0,93.444,0,0,0,0,0,0,0,1,-36.1,1,1,0,0,31,0,0
434,5195.8,999,0,0,4.12,-0.1,0,1,0,0,0,93.2,0,0,0,0,0,0,0,1,-42.0,0,1,0,1,32,0,0
80,5228.1,999,0,0,4.959,1.4,0,1,1,0,0,93.918,0,0,0,1,0,0,0,1,-42.7,1,1,0,0,57,0,0
125,5228.1,999,0,0,4.961,1.4,0,1,1,0,0,94.465,0,0,0,1,0,0,0,1,-41.8,1,0,0,0,41,0,0
147,5228.1,999,0,0,4.962,1.4,0,1,0,0,0,93.444,0,0,0,1,0,0,0,2,-36.1,0,0,0,1,59,0,0
83,5076.2,999,0,0,0.821,-2.9,0,1,0,0,0,92.201,0,0,0,0,0,0,0,1,-31.4,0,0,0,1,40,0,0
98,5191.0,999,0,0,4.859,1.1,0,1,1,0,0,93.994,0,1,0,0,0,0,0,1,-36.4,0,0,1,1,44,0,0
124,5228.1,999,0,0,4.964,1.4,0,1,0,0,0,93.444,0,0,0,0,0,0,0,2,-36.1,1,1,0,0,31,0,0
115,5099.1,999,0,0,1.266,-1.8,0,1,0,0,0,92.893,0,1,0,1,0,0,1,3,-46.2,1,0,1,0,26,0,0
53,5099.1,999,0,0,1.291,-1.8,0,1,0,0,0,92.893,0,1,0,0,0,0,0,9,-46.2,0,1,0,0,48,0,0
113,5228.1,999,0,0,4.964,1.4,0,1,0,0,0,93.444,0,0,0,0,0,0,0,3,-36.1,0,1,0,1,33,0,0
691,5191.0,999,0,0,4.864,1.1,0,1,1,0,0,93.994,0,1,0,0,0,0,0,10,-36.4,0,1,0,1,41,0,1
86,5191.0,999,0,0,4.857,1.1,0,1,1,0,0,93.994,0,1,0,0,0,0,0,2,-36.4,1,0,1,0,36,1,0
161,5191.0,999,0,0,4.857,1.1,0,1,1,0,0,93.994,0,1,0,0,0,0,1,3,-36.4,0,0,1,1,26,0,0
570,5195.8,999,0,0,4.021,-0.1,0,1,0,0,0,93.2,0,0,0,0,0,0,0,4,-42.0,0,1,0,1,44,0,0
16,5099.1,999,0,0,1.25,-1.8,1,0,0,0,0,92.893,0,1,0,0,0,0,0,9,-46.2,1,0,0,0,33,0,0
140,5228.1,999,0,0,4.866,1.4,0,1,1,0,0,94.465,0,0,0,0,0,0,1,2,-41.8,0,0,0,1,38,0,0
68,5228.1,999,0,0,4.963,1.4,0,1,0,0,0,93.444,0,0,0,0,1,0,0,3,-36.1,0,0,0,1,58,0,0
160,5191.0,999,0,0,4.857,1.1,0,1,1,0,0,93.994,0,1,0,1,0,0,0,3,-36.4,1,1,0,0,41,0,0
275,5228.1,999,0,0,4.961,1.4,0,1,1,0,0,93.918,0,0,0,0,0,0,0,2,-42.7,0,0,0,1,41,0,0
1254,5228.1,999,0,0,4.864,1.4,0,1,1,0,0,94.465,0,0,0,1,0,0,1,10,-41.8,0,0,0,1,51,0,0
86,5191.0,999,0,0,4.857,1.1,0,1,1,0,0,93.994,0,1,0,0,0,0,0,4,-36.4,0,1,0,1,34,0,0
166,5195.8,999,0,0,4.153,-0.1,1,0,0,0,0,93.2,0,0,0,0,0,0,0,3,-42.0,0,0,0,1,43,0,0
47,5195.8,999,0,0,4.076,-0.1,0,1,0,0,0,93.2,0,0,0,0,0,0,0,1,-42.0,0,0,0,1,43,0,0
231,5228.1,999,0,0,4.864,1.4,0,1,1,0,0,94.465,0,0,0,0,0,0,0,2,-41.8,0,0,1,0,46,0,0
12,5099.1,999,0,0,1.405,-1.8,0,1,0,0,0,93.075,0,0,0,0,0,0,0,5,-47.1,0,0,1,1,34,0,0
200,5228.1,999,0,0,4.865,1.4,0,1,1,0,0,94.465,0,0,0,0,0,0,1,2,-41.8,0,0,1,1,39,0,0
128,5228.1,999,0,0,4.968,1.4,0,1,0,0,0,93.918,0,0,0,0,0,0,0,1,-42.7,1,1,0,0,31,0,0
359,5099.1,999,0,0,1.244,-1.8,0,1,0,0,0,92.893,0,1,0,0,0,0,0,5,-46.2,0,1,0,0,42,0,0
196,5228.1,999,0,0,4.968,1.4,0,1,0,0,0,93.918,0,0,0,0,0,0,0,2,-42.7,0,0,0,1,50,0,0
52,5191.0,999,0,0,4.857,1.1,0,1,1,0,0,93.994,0,1,0,0,0,0,0,3,-36.4,0,1,0,1,28,0,0
247,5228.1,999,0,0,4.96,1.4,0,1,0,0,0,93.918,0,0,0,0,0,0,0,1,-42.7,0,1,0,0,28,0,0
98,5191.0,999,0,0,4.86,1.1,0,1,1,0,0,93.994,0,1,0,1,0,0,1,2,-36.4,0,0,0,1,33,0,0
164,5228.1,999,0,0,4.961,1.4,0,1,0,0,0,93.918,0,0,0,0,0,0,1,1,-42.7,0,0,0,1,36,0,0
93,5228.1,999,0,0,4.866,1.4,0,1,1,0,0,94.465,0,0,0,0,0,0,0,3,-41.8,0,0,0,1,51,0,0
431,5228.1,999,0,0,4.965,1.4,0,1,0,0,0,93.444,0,0,0,1,1,0,0,5,-36.1,0,0,0,1,59,0,0
677,5228.1,999,0,0,4.961,1.4,0,1,1,0,0,94.465,0,0,0,0,0,0,0,1,-41.8,0,0,0,1,42,0,0
126,5228.1,999,0,0,4.963,1.4,0,1,0,0,0,93.444,0,0,0,0,0,0,0,2,-36.1,1,1,0,0,32,0,0
93,5195.8,999,0,0,4.191,-0.1,1,0,0,0,0,93.2,0,0,0,0,0,0,0,1,-42.0,0,0,0,1,50,0,0
109,5195.8,999,0,0,4.153,-0.1,0,1,0,0,0,93.2,0,0,0,0,0,0,0,1,-42.0,0,0,0,1,50,0,0
307,5099.1,999,0,0,1.405,-1.8,0,1,0,0,0,93.075,0,0,0,1,0,0,0,1,-47.1,0,1,0,1,43,0,0
87,5228.1,999,0,0,4.964,1.4,0,1,0,0,0,93.444,0,0,0,0,0,0,0,2,-36.1,1,1,0,0,30,0,0
111,5228.1,999,0,0,4.964,1.4,0,1,0,0,0,93.444,0,0,0,0,1,0,0,1,-36.1,0,0,0,1,60,0,0
601,5099.1,999,0,0,1.415,-1.8,0,1,0,0,0,93.075,0,0,0,0,0,0,0,1,-47.1,1,0,1,0,40,0,0
148,5228.1,999,0,0,4.963,1.4,0,1,0,0,0,93.918,0,0,0,0,0,0,0,1,-42.7,0,1,0,1,32,0,0
387,5191.0,999,0,0,4.859,1.1,0,1,1,0,0,93.994,0,1,0,0,0,0,0,2,-36.4,1,0,0,0,32,0,0
480,5191.0,999,0,0,4.86,1.1,0,1,1,0,0,93.994,0,1,0,0,0,0,0,10,-36.4,0,0,0,1,31,0,0
110,5195.8,999,0,0,4.153,-0.1,1,0,0,0,0,93.2,0,0,0,0,0,0,0,1,-42.0,0,0,0,1,40,0,0
60,5228.1,999,0,0,4.966,1.4,0,1,1,0,0,93.918,0,0,0,0,0,0,1,1,-42.7,0,0,0,1,28,0,0
65,5191.0,999,0,0,4.864,1.1,0,1,1,0,0,93.994,0,1,0,0,0,0,0,13,-36.4,1,0,0,0,28,0,0
345,5017.5,999,0,0,0.781,-3.4,0,1,0,0,0,92.379,1,0,0,0,0,0,0,1,-29.8,1,1,0,0,27,0,1
304,5228.1,999,0,0,4.96,1.4,0,1,0,0,0,93.918,0,0,0,0,0,0,0,1,-42.7,0,1,0,1,53,0,0
200,5228.1,999,0,0,4.955,1.4,0,1,1,0,0,93.918,0,0,0,1,0,0,0,1,-42.7,0,0,1,1,27,0,0
895,5099.1,999,0,0,1.453,-1.8,0,1,0,0,0,93.075,0,0,0,0,0,0,0,1,-47.1,0,0,0,0,44,1,1
241,5228.1,999,0,0,4.966,1.4,0,1,0,0,0,93.444,0,0,0,0,0,0,0,4,-36.1,0,0,0,1,51,1,0
115,5228.1,999,0,0,4.961,1.4,0,1,1,0,0,94.465,0,0,0,0,0,0,1,4,-41.8,0,0,1,1,30,0,0
109,4991.6,999,0,0,0.898,-1.7,2,0,1,0,0,94.027,0,0,0,0,0,0,0,1,-38.3,1,1,0,0,33,0,0
304,5017.5,999,0,0,0.744,-3.4,0,1,0,0,1,92.431,0,0,0,0,0,0,0,2,-26.9,0,0,0,1,41,0,0
716,5228.1,999,0,0,4.965,1.4,0,1,0,0,0,93.444,0,0,0,0,0,0,0,2,-36.1,1,1,0,0,29,0,1
173,5228.1,999,0,0,4.866,1.4,0,1,1,0,0,94.465,0,0,0,0,0,0,1,3,-41.8,0,0,0,1,23,0,0
508,4963.6,999,0,0,1.043,-1.1,0,1,0,0,1,94.601,0,0,1,0,0,0,0,1,-49.5,1,1,0,0,31,0,1
143,5191.0,999,0,0,4.857,1.1,0,1,1,0,0,93.994,0,1,0,0,0,0,1,4,-36.4,1,0,0,0,36,0,0
122,5076.2,999,0,0,1.029,-2.9,0,1,0,0,0,92.469,0,0,0,0,0,0,0,1,-33.6,1,1,0,0,42,0,0
387,5195.8,999,0,0,4.191,-0.1,0,1,0,0,0,93.2,0,0,0,1,0,0,0,1,-42.0,1,0,0,0,37,0,0
277,5191.0,999,0,0,4.857,1.1,0,1,1,0,0,93.994,0,1,0,1,0,0,0,4,-36.4,1,0,0,0,37,0,0
863,5228.1,999,0,0,4.961,1.4,0,1,1,0,0,93.918,0,0,0,0,1,0,0,10,-42.7,0,1,0,1,47,0,0
317,5191.0,999,0,0,4.859,1.1,0,1,1,0,0,93.994,0,1,0,1,0,0,1,1,-36.4,0,0,0,0,53,0,0
654,5008.7,999,0,0,0.642,-1.8,0,1,0,0,0,93.749,0,0,0,0,1,0,0,2,-34.6,0,0,0,0,80,0,1
163,5191.0,999,0,0,4.859,1.1,0,1,1,0,0,93.994,0,1,0,1,0,0,0,3,-36.4,0,0,0,1,38,0,0
992,5191.0,999,0,0,4.856,1.1,0,1,1,0,0,93.994,0,1,0,0,0,0,0,1,-36.4,1,1,0,0,31,0,1
250,5228.1,999,0,0,4.967,1.4,0,1,1,0,0,94.465,0,0,0,1,0,0,1,1,-41.8,0,0,0,1,39,0,0
133,5228.1,999,0,0,4.967,1.4,0,1,0,0,0,93.444,0,0,0,0,0,0,0,1,-36.1,1,0,0,0,37,0,0
108,5099.1,999,0,0,1.405,-1.8,0,1,0,0,0,93.075,0,0,0,0,0,0,0,1,-47.1,0,1,0,1,34,0,0
152,5228.1,999,0,0,4.962,1.4,0,1,0,0,0,93.918,0,0,0,0,0,0,0,4,-42.7,0,1,0,1,46,0,0
430,5228.1,999,0,0,4.968,1.4,0,1,1,0,0,93.444,0,0,0,0,0,0,0,3,-36.1,0,1,0,1,45,0,0
446,5191.0,999,0,0,4.856,1.1,0,1,1,0,0,93.994,0,1,0,0,0,0,0,2,-36.4,0,0,0,1,51,0,0
865,5191.0,999,0,0,4.859,1.1,0,1,1,0,0,93.994,0,1,0,1,0,0,1,1,-36.4,0,0,0,1,36,0,0
26,5228.1,999,0,0,4.959,1.4,0,1,1,0,0,94.465,0,0,0,0,0,0,0,1,-41.8,0,0,0,1,43,0,0
34,5099.1,999,0,0,1.344,-1.8,0,1,0,0,0,92.893,0,1,0,0,0,0,0,1,-46.2,0,1,0,1,37,0,0
120,5195.8,999,0,0,4.191,-0.1,0,1,0,0,0,93.2,0,0,0,1,0,0,0,1,-42.0,1,0,0,0,40,0,0
1777,5191.0,999,0,0,4.856,1.1,0,1,1,0,0,93.994,0,1,0,0,0,0,0,1,-36.4,1,0,0,0,35,1,1
75,5099.1,999,0,0,1.313,-1.8,0,1,0,0,0,92.893,0,1,0,0,0,0,1,1,-46.2,0,0,1,1,38,0,0
108,5191.0,999,0,0,4.856,1.1,0,1,1,0,0,93.994,0,1,0,0,0,0,0,1,-36.4,0,0,0,1,50,0,0
421,5228.1,999,0,0,4.962,1.4,0,1,1,0,0,94.465,0,0,0,0,0,0,0,2,-41.8,0,0,0,1,30,1,0
130,5228.1,999,0,0,4.865,1.4,0,1,1,0,0,94.465,0,0,0,1,0,0,1,1,-41.8,0,0,0,0,35,0,0
528,5191.0,999,0,0,4.857,1.1,0,1,1,0,0,93.994,0,1,0,1,0,0,1,1,-36.4,0,0,0,1,42,0,0
622,5191.0,999,0,0,4.858,1.1,0,1,1,0,0,93.994,0,1,0,0,0,0,1,2,-36.4,0,0,0,1,47,0,0
182,5099.1,999,0,0,1.334,-1.8,1,0,0,0,0,92.893,0,1,0,1,0,0,1,2,-46.2,0,0,0,1,40,0,0
150,5191.0,999,0,0,4.855,1.1,0,1,1,0,0,93.994,0,1,0,0,0,0,0,1,-36.4,1,0,0,0,43,0,0
164,5099.1,999,0,0,1.405,-1.8,0,1,0,0,0,93.075,0,0,0,0,1,0,0,1,-47.1,0,0,0,1,61,0,1
161,5191.0,999,0,0,4.857,1.1,0,1,1,0,0,93.994,0,1,0,0,0,0,0,3,-36.4,0,0,0,1,40,1,0
29,5099.1,999,0,0,1.266,-1.8,0,1,1,0,0,92.893,0,1,0,0,0,0,0,2,-46.2,1,0,0,0,22,0,0
158,5191.0,999,0,0,4.857,1.1,0,1,1,0,0,93.994,0,1,0,0,0,0,1,1,-36.4,0,0,0,1,39,0,0
56,5191.0,999,0,0,4.859,1.1,0,1,1,0,0,93.994,0,1,0,0,0,0,0,3,-36.4,0,0,0,0,46,1,0
208,5099.1,999,0,0,1.453,-1.8,1,0,0,0,0,93.075,0,0,0,1,0,0,1,1,-47.1,0,0,1,1,31,0,0
89,5076.2,999,0,0,0.883,-2.9,0,1,0,0,0,92.201,0,0,0,0,0,0,0,1,-31.4,0,1,0,1,37,0,0
206,5191.0,999,0,0,4.857,1.1,0,1,1,0,0,93.994,0,1,0,0,0,0,0,1,-36.4,0,0,0,1,29,0,0
617,5099.1,999,0,0,1.405,-1.8,0,1,0,0,0,93.075,0,0,0,0,0,0,0,1,-47.1,0,0,1,1,34,0,0
404,5191.0,999,0,0,4.856,1.1,0,1,1,0,0,93.994,0,1,0,1,0,0,1,2,-36.4,0,0,0,1,46,0,0
280,5228.1,999,0,0,4.963,1.4,0,1,0,0,0,93.444,0,0,0,0,0,0,0,7,-36.1,0,1,0,1,31,0,0
112,5228.1,999,0,0,4.963,1.4,0,1,0,0,0,93.444,0,0,0,1,0,0,0,1,-36.1,1,1,0,0,31,0,0
475,5195.8,999,0,0,4.153,-0.1,0,1,0,0,0,93.2,0,0,0,0,0,0,0,1,-42.0,0,0,0,1,45,0,0
21,5099.1,999,0,0,1.266,-1.8,0,1,0,0,0,92.893,0,1,1,0,0,0,0,8,-46.2,1,0,0,0,28,0,0
98,5195.8,999,0,0,4.021,-0.1,0,1,0,0,0,93.2,0,0,0,0,0,0,0,5,-42.0,0,0,0,1,46,0,0
250,5228.1,999,0,0,4.964,1.4,0,1,0,0,0,93.444,0,0,0,0,0,0,0,1,-36.1,0,0,0,1,54,1,0
74,5099.1,999,0,0,1.264,-1.8,1,0,0,0,0,92.893,0,1,0,0,0,0,0,1,-46.2,0,0,0,1,33,0,0
410,5099.1,999,0,0,1.299,-1.8,0,1,0,0,0,92.893,0,1,0,0,0,0,0,1,-46.2,0,0,0,1,39,1,0
122,5228.1,999,0,0,4.964,1.4,0,1,0,0,0,93.444,0,0,0,0,0,0,0,4,-36.1,1,0,0,0,31,0,0
24,5195.8,999,0,0,4.286,-0.1,0,1,1,0,0,93.2,0,0,0,0,0,0,0,1,-42.0,0,0,0,1,48,0,0
73,5228.1,999,0,0,4.961,1.4,0,1,1,0,0,94.465,0,0,0,0,0,0,0,2,-41.8,0,0,0,0,33,1,0
132,5228.1,999,0,0,4.963,1.4,0,1,0,0,0,93.918,0,0,0,0,0,0,0,1,-42.7,0,0,0,1,51,0,0
229,5191.0,999,0,0,4.859,1.1,0,1,1,0,0,93.994,0,1,0,1,0,0,1,1,-36.4,0,0,1,1,47,0,0
205,5191.0,999,0,0,4.857,1.1,0,1,1,0,0,93.994,0,1,0,0,0,0,0,3,-36.4,0,0,0,1,35,0,0
122,5228.1,999,0,0,4.963,1.4,0,1,0,0,0,93.918,0,0,0,1,0,0,0,1,-42.7,0,0,1,0,41,0,0
223,5099.1,999,0,0,1.266,-1.8,0,1,0,0,0,92.893,0,1,0,0,0,0,0,1,-46.2,0,1,0,1,27,1,0
58,5228.1,999,0,0,4.963,1.4,0,1,0,0,0,93.444,0,0,0,0,0,0,0,1,-36.1,1,1,0,0,35,0,0
114,5191.0,999,0,0,4.855,1.1,0,1,1,0,0,93.994,0,1,0,0,0,0,0,1,-36.4,0,0,0,1,31,0,0
277,5195.8,999,0,0,4.12,-0.1,0,1,0,0,0,93.2,0,0,0,0,0,0,1,1,-42.0,0,0,1,0,49,0,0
217,5228.1,999,0,0,4.959,1.4,0,1,1,0,0,93.918,0,0,0,0,0,0,1,1,-42.7,1,0,0,0,40,0,0
28,5191.0,999,0,0,4.857,1.1,0,1,1,0,0,93.994,0,1,0,0,0,0,0,18,-36.4,0,1,0,1,30,0,0
233,5228.1,999,0,0,4.963,1.4,0,1,0,0,0,93.444,0,0,0,1,0,0,0,7,-36.1,0,0,0,1,36,0,0
277,5228.1,999,0,0,4.961,1.4,0,1,1,0,0,93.918,0,0,0,1,0,0,1,1,-42.7,0,0,0,1,48,0,0
84,5195.8,999,0,0,4.153,-0.1,0,1,0,0,0,93.2,0,0,0,0,0,0,0,4,-42.0,1,1,0,0,31,0,0
117,5017.5,999,0,0,0.722,-3.4,0,1,1,0,0,92.649,0,0,0,0,0,0,0,5,-30.1,0,0,0,1,50,0,0
366,5099.1,999,0,0,1.281,-1.8,1,0,0,0,0,92.893,0,1,0,0,0,0,1,3,-46.2,0,0,1,1,29,0,1
221,5008.7,3,1,1,0.654,-1.8,2,0,0,1,0,93.369,0,0,0,0,0,0,0,3,-34.8,1,1,0,0,34,0,1
603,5228.1,999,0,0,4.966,1.4,0,1,0,0,0,93.444,0,0,0,0,0,0,0,2,-36.1,1,0,0,0,29,0,0
51,5195.8,999,0,0,4.153,-0.1,0,1,0,0,0,93.2,0,0,0,0,0,0,0,1,-42.0,0,0,1,1,39,1,0
199,5195.8,999,0,0,4.153,-0.1,0,1,0,0,0,93.2,0,0,0,0,0,0,0,1,-42.0,1,1,0,0,37,0,0
1767,5228.1,999,0,0,4.962,1.4,0,1,0,0,0,93.918,0,0,0,0,0,0,0,2,-42.7,0,0,0,1,25,1,1
255,4991.6,999,0,0,0.767,-1.7,0,1,0,0,0,94.055,0,0,0,0,0,0,0,2,-39.8,0,1,0,1,52,0,0
58,5228.1,999,0,0,4.963,1.4,0,1,0,0,0,93.918,0,0,0,0,0,0,1,1,-42.7,0,0,1,1,30,0,0
54,4991.6,999,0,0,0.754,-1.7,0,1,1,0,0,94.055,0,0,0,0,0,0,0,1,-39.8,0,0,0,1,33,1,0
352,5099.1,999,0,0,1.344,-1.8,0,1,0,0,0,92.893,0,1,0,0,0,0,1,1,-46.2,1,0,1,0,27,0,0
165,5099.1,999,0,0,1.327,-1.8,0,1,0,0,0,92.893,0,1,0,0,0,0,0,1,-46.2,0,1,0,1,35,0,0
401,4991.6,999,0,0,0.761,-1.7,0,1,0,0,0,94.055,0,0,0,0,0,0,0,1,-39.8,1,1,0,0,34,0,1
185,5099.1,999,0,0,1.466,-1.8,0,1,0,0,0,93.075,0,0,0,0,0,0,0,3,-47.1,0,0,0,1,45,0,0
359,5191.0,999,0,0,4.86,1.1,0,1,1,0,0,93.994,0,1,0,0,0,0,0,3,-36.4,0,0,0,1,39,1,0
319,5195.8,999,0,0,4.076,-0.1,0,1,0,0,0,93.2,0,0,0,0,0,0,0,1,-42.0,0,0,0,0,53,0,0
222,5099.1,999,0,0,1.334,-1.8,0,1,0,0,0,92.893,0,1,0,0,0,0,0,1,-46.2,0,0,1,0,46,1,0
587,5076.2,999,0,0,0.859,-2.9,1,0,0,0,0,92.201,0,0,0,0,0,0,0,2,-31.4,0,1,0,1,50,0,1
225,5191.0,999,0,0,4.859,1.1,0,1,1,0,0,93.994,0,1,0,1,0,0,0,1,-36.4,0,0,0,1,50,0,0
88,5228.1,999,0,0,4.961,1.4,0,1,0,0,0,93.918,0,0,0,1,0,0,0,4,-42.7,0,0,0,1,33,0,0
542,5191.0,999,0,0,4.858,1.1,0,1,1,0,0,93.994,0,1,0,0,0,0,1,1,-36.4,0,0,1,1,30,0,0
234,5228.1,999,0,0,4.964,1.4,0,1,0,0,0,93.444,0,0,0,1,0,0,0,2,-36.1,0,0,0,1,52,0,0
275,5228.1,999,0,0,4.965,1.4,0,1,0,0,0,93.444,0,0,0,0,0,0,0,8,-36.1,1,1,0,0,42,0,0
226,5228.1,999,0,0,4.961,1.4,0,1,0,0,0,93.918,0,0,0,0,0,0,1,3,-42.7,0,0,0,1,37,0,0
31,5099.1,999,0,0,1.327,-1.8,1,0,0,0,0,92.893,0,1,0,0,0,0,1,1,-46.2,0,0,1,1,36,0,0
667,5099.1,999,0,0,1.334,-1.8,0,1,0,0,0,92.893,0,1,0,0,0,0,1,2,-46.2,0,0,0,1,52,0,1
